value,count,class,zone,group
0.5443,150,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5444,221,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5445,152,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5446,146,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5447,141,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5448,65,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5449,23,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.545,81,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5451,37,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5452,51,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5453,60,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5454,49,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5455,95,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5456,70,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5457,99,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5458,130,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5459,114,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.546,46,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5461,63,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5462,67,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5463,155,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5464,61,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5465,60,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5466,37,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5467,173,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5468,108,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5469,66,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.547,111,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5471,18,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5472,21,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5473,28,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5474,59,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5475,43,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5476,65,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5477,123,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5478,39,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5479,41,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.548,36,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5481,63,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5482,55,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5483,41,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5484,16,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5485,48,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5486,66,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5487,36,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5488,14,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5489,5,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.549,66,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5491,6,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5492,17,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5493,39,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5494,54,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5495,62,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5496,55,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5497,30,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5498,69,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.54990000000000006,56,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.55,30,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5501,44,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5502,236,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5503,128,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5504,184,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5505,170,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5506,128,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5507,40,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5508,8,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5509,76,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.551,354,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5511,234,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5512,35,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5513,19,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5514,34,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5515,23,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5516,40,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5517,28,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5518,16,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5519,35,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.552,99,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5521,56,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5522,66,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5523,4,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5524,28,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5525,17,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5526,8,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5527,16,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5528,21,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5529,28,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.553,17,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5531,21,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5532,69,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5533,27,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5534,5,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5535,20,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5536,32,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5537,70,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5538,29,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5539,29,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.554,9,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5541,5,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5542,19,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5543,32,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5544,44,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5545,27,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5546,23,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5547,53,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5548,58,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5549,30,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.555,56,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5551,77,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5552,55,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5553,111,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5554,81,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5555,85,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5556,29,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5557,95,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5558,69,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5559,76,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.556,98,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5561,49,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5562,58,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5563,39,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5564,20,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5565,37,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5566,64,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5567,56,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5568,68,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5569,113,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.557,83,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5571,139,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5572,137,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5573,45,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5574,179,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5575,96,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5576,357,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5577,115,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5578,207,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5579,80,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.558,59,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5581,50,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5582,122,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5583,202,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5584,119,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5585,87,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5586,180,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5587,266,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5588,132,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5589,67,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.559,121,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5591,114,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5592,67,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5593,145,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5594,64,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5595,61,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5596,127,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5597,74,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5598,45,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5599,202,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.56,232,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5601,395,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5602,484,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5603,258,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5604,191,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5605,148,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5606,298,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5607,179,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5608,133,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5609,272,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.561,370,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5611,211,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5612,165,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5613,137,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5614,98,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5615,68,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5616,75,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5617,77,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5618,60,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5619,53,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.562,32,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5621,29,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5622,48,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5623,89,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5624,14,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5625,20,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5626,9,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5627,4,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5628,41,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5629,9,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.563,3,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5631,63,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5632,14,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5633,36,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5634,20,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5635,5,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5636,11,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5637,5,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5638,13,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5639,62,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.564,17,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5641,10,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5642,35,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5643,8,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5645,61,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5646,33,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5647,12,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5648,17,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5649,25,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.565,53,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5651,11,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5652,11,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5653,1,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5654,40,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5655,38,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5656,13,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5657,1,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5658,20,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5659,24,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.566,25,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5661,38,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5662,43,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5663,46,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5664,119,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5665,83,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5666,70,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5667,84,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5668,66,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5669,83,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.567,31,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5671,42,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5672,22,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5673,81,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5674,4,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5675,37,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5676,88,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5677,32,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5678,60,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5679,44,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.568,68,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5681,72,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5682,120,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5683,134,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5684,66,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5685,15,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5686,13,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5687,43,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5688,11,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5689,21,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.569,44,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5691,20,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5692,27,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5693,35,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5694,51,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5695,75,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5696,29,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5697,8,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5698,28,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5699,33,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.57,37,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5701,78,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5702,32,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5703,43,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5704,34,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5705,92,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5706,151,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5707,59,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5708,94,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5709,124,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.571,20,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5711,4,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5712,11,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5713,17,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5714,14,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5715,42,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5716,30,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5717,65,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5718,21,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5719,53,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.572,18,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5721,22,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5722,34,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5723,11,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5724,113,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5725,43,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5726,27,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5727,44,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5728,25,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5729,22,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.573,27,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5731,13,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5732,58,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5733,51,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5734,46,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5735,59,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5736,61,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5737,5,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5738,19,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5739,5,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.574,47,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5741,55,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5742,63,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5743,43,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5744,56,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5745,28,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5746,8,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5747,50,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5748,17,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5749,30,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.575,30,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5751,32,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5752,27,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5753,167,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5754,18,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5755,10,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5756,25,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5757,10,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5758,30,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5759,4,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.576,106,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5761,72,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5762,40,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5763,4,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5764,5,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5765,9,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5766,16,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5767,13,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5768,18,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5769,47,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.577,8,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5771,28,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5772,2,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5773,1,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5774,1,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5775,4,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5776,2,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5777,9,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5778,2,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5779,1,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.578,17,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5781,12,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5782,23,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5783,8,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5784,46,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5785,20,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5786,30,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5787,17,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5788,15,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5789,19,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.579,14,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5791,8,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5792,5,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5793,2,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5794,11,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5795,23,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5796,16,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5797,8,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5798,15,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5799,35,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.58,8,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5801,5,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5802,19,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5803,18,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5804,6,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5805,129,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5806,112,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5807,31,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5808,72,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5809,46,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.581,65,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5811,20,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5812,48,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5813,27,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5814,6,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5815,45,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5816,84,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5817,40,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5818,60,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5819,83,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.582,128,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5821,12,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5822,37,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5823,113,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5824,120,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5825,52,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5826,67,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5827,67,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5828,86,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5829,46,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.583,52,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5831,29,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5832,11,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5833,3,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5834,4,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5835,13,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5836,6,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5837,10,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5838,7,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5839,14,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.584,13,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5841,13,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5842,43,Temperate Broadleaf & Mixed Forests,4,Vertebrades
0.5843,6,Temperate Broadleaf & Mixed Forests,4,Vertebrades
