value,count,class,zone,group
0.5962,139,Temperate Conifer Forests,5,Invertebrades
0.5963,22,Temperate Conifer Forests,5,Invertebrades
0.5964,45,Temperate Conifer Forests,5,Invertebrades
0.5965,11,Temperate Conifer Forests,5,Invertebrades
0.5966,8,Temperate Conifer Forests,5,Invertebrades
0.5967,107,Temperate Conifer Forests,5,Invertebrades
0.5968,16,Temperate Conifer Forests,5,Invertebrades
0.5969,21,Temperate Conifer Forests,5,Invertebrades
0.597,3,Temperate Conifer Forests,5,Invertebrades
0.5971,2,Temperate Conifer Forests,5,Invertebrades
0.5972,26,Temperate Conifer Forests,5,Invertebrades
0.5973,6,Temperate Conifer Forests,5,Invertebrades
0.5974,18,Temperate Conifer Forests,5,Invertebrades
0.5975,4,Temperate Conifer Forests,5,Invertebrades
0.5976,67,Temperate Conifer Forests,5,Invertebrades
0.5978,27,Temperate Conifer Forests,5,Invertebrades
0.5979,34,Temperate Conifer Forests,5,Invertebrades
0.5982,130,Temperate Conifer Forests,5,Invertebrades
0.5983,9,Temperate Conifer Forests,5,Invertebrades
0.5984,22,Temperate Conifer Forests,5,Invertebrades
0.5986,4,Temperate Conifer Forests,5,Invertebrades
0.5987,1,Temperate Conifer Forests,5,Invertebrades
0.5988,1,Temperate Conifer Forests,5,Invertebrades
0.599,5,Temperate Conifer Forests,5,Invertebrades
0.5991,1,Temperate Conifer Forests,5,Invertebrades
0.5993,4,Temperate Conifer Forests,5,Invertebrades
0.5994,3,Temperate Conifer Forests,5,Invertebrades
0.5995,4,Temperate Conifer Forests,5,Invertebrades
0.5996,1,Temperate Conifer Forests,5,Invertebrades
0.5997,3,Temperate Conifer Forests,5,Invertebrades
0.5999,4,Temperate Conifer Forests,5,Invertebrades
0.6,38,Temperate Conifer Forests,5,Invertebrades
0.6001,3,Temperate Conifer Forests,5,Invertebrades
0.6002,1,Temperate Conifer Forests,5,Invertebrades
0.6005,2,Temperate Conifer Forests,5,Invertebrades
0.6008,2,Temperate Conifer Forests,5,Invertebrades
0.6009,1,Temperate Conifer Forests,5,Invertebrades
0.601,7,Temperate Conifer Forests,5,Invertebrades
0.6011,10,Temperate Conifer Forests,5,Invertebrades
0.6012,1,Temperate Conifer Forests,5,Invertebrades
0.6013,1,Temperate Conifer Forests,5,Invertebrades
0.6018,17,Temperate Conifer Forests,5,Invertebrades
0.6019,1,Temperate Conifer Forests,5,Invertebrades
0.6023,3,Temperate Conifer Forests,5,Invertebrades
0.6024,5,Temperate Conifer Forests,5,Invertebrades
0.6027,1,Temperate Conifer Forests,5,Invertebrades
0.6028,2,Temperate Conifer Forests,5,Invertebrades
0.603,4,Temperate Conifer Forests,5,Invertebrades
0.6031,6,Temperate Conifer Forests,5,Invertebrades
0.6032,8,Temperate Conifer Forests,5,Invertebrades
0.6033,16,Temperate Conifer Forests,5,Invertebrades
0.6034,8,Temperate Conifer Forests,5,Invertebrades
0.6037,3,Temperate Conifer Forests,5,Invertebrades
0.6038,2,Temperate Conifer Forests,5,Invertebrades
0.6039,4,Temperate Conifer Forests,5,Invertebrades
0.604,17,Temperate Conifer Forests,5,Invertebrades
0.6041,3,Temperate Conifer Forests,5,Invertebrades
0.6043,2,Temperate Conifer Forests,5,Invertebrades
0.6044,10,Temperate Conifer Forests,5,Invertebrades
0.6045,15,Temperate Conifer Forests,5,Invertebrades
0.6047,21,Temperate Conifer Forests,5,Invertebrades
0.6048,6,Temperate Conifer Forests,5,Invertebrades
0.6049,6,Temperate Conifer Forests,5,Invertebrades
0.605,2,Temperate Conifer Forests,5,Invertebrades
0.6052,30,Temperate Conifer Forests,5,Invertebrades
0.6053,11,Temperate Conifer Forests,5,Invertebrades
0.6055,61,Temperate Conifer Forests,5,Invertebrades
0.6058,12,Temperate Conifer Forests,5,Invertebrades
0.606,6,Temperate Conifer Forests,5,Invertebrades
0.6061,1,Temperate Conifer Forests,5,Invertebrades
0.6062,5,Temperate Conifer Forests,5,Invertebrades
0.6063,96,Temperate Conifer Forests,5,Invertebrades
0.6064,5,Temperate Conifer Forests,5,Invertebrades
0.6065,14,Temperate Conifer Forests,5,Invertebrades
0.6066,5,Temperate Conifer Forests,5,Invertebrades
0.6067,1,Temperate Conifer Forests,5,Invertebrades
0.6068,7,Temperate Conifer Forests,5,Invertebrades
0.607,38,Temperate Conifer Forests,5,Invertebrades
0.6071,75,Temperate Conifer Forests,5,Invertebrades
0.6072,21,Temperate Conifer Forests,5,Invertebrades
0.6073,23,Temperate Conifer Forests,5,Invertebrades
0.6074,19,Temperate Conifer Forests,5,Invertebrades
0.6075,70,Temperate Conifer Forests,5,Invertebrades
0.6076,80,Temperate Conifer Forests,5,Invertebrades
0.6077,7,Temperate Conifer Forests,5,Invertebrades
0.6079,19,Temperate Conifer Forests,5,Invertebrades
0.608,4,Temperate Conifer Forests,5,Invertebrades
0.6081,28,Temperate Conifer Forests,5,Invertebrades
0.6082,40,Temperate Conifer Forests,5,Invertebrades
0.6083,87,Temperate Conifer Forests,5,Invertebrades
0.6084,86,Temperate Conifer Forests,5,Invertebrades
0.6085,81,Temperate Conifer Forests,5,Invertebrades
0.6086,29,Temperate Conifer Forests,5,Invertebrades
0.6087,2,Temperate Conifer Forests,5,Invertebrades
0.6088,3,Temperate Conifer Forests,5,Invertebrades
0.6089,19,Temperate Conifer Forests,5,Invertebrades
0.609,29,Temperate Conifer Forests,5,Invertebrades
0.6091,7,Temperate Conifer Forests,5,Invertebrades
0.6092,1,Temperate Conifer Forests,5,Invertebrades
0.6093,24,Temperate Conifer Forests,5,Invertebrades
0.6094,28,Temperate Conifer Forests,5,Invertebrades
0.6095,6,Temperate Conifer Forests,5,Invertebrades
0.6096,11,Temperate Conifer Forests,5,Invertebrades
0.6097,9,Temperate Conifer Forests,5,Invertebrades
0.6098,1,Temperate Conifer Forests,5,Invertebrades
0.6099,31,Temperate Conifer Forests,5,Invertebrades
0.61,66,Temperate Conifer Forests,5,Invertebrades
0.6102,22,Temperate Conifer Forests,5,Invertebrades
0.6103,80,Temperate Conifer Forests,5,Invertebrades
0.6104,4,Temperate Conifer Forests,5,Invertebrades
0.6105,1,Temperate Conifer Forests,5,Invertebrades
0.6106,27,Temperate Conifer Forests,5,Invertebrades
0.6107,10,Temperate Conifer Forests,5,Invertebrades
0.6108,10,Temperate Conifer Forests,5,Invertebrades
0.6109,2,Temperate Conifer Forests,5,Invertebrades
0.6111,29,Temperate Conifer Forests,5,Invertebrades
0.6112,2,Temperate Conifer Forests,5,Invertebrades
0.6113,1,Temperate Conifer Forests,5,Invertebrades
0.6114,5,Temperate Conifer Forests,5,Invertebrades
0.6115,47,Temperate Conifer Forests,5,Invertebrades
0.6116,23,Temperate Conifer Forests,5,Invertebrades
0.6118,3,Temperate Conifer Forests,5,Invertebrades
0.6119,9,Temperate Conifer Forests,5,Invertebrades
0.612,1,Temperate Conifer Forests,5,Invertebrades
0.6121,4,Temperate Conifer Forests,5,Invertebrades
0.6122,14,Temperate Conifer Forests,5,Invertebrades
0.6123,52,Temperate Conifer Forests,5,Invertebrades
0.61240000000000006,4,Temperate Conifer Forests,5,Invertebrades
0.6125,1,Temperate Conifer Forests,5,Invertebrades
0.6126,101,Temperate Conifer Forests,5,Invertebrades
0.6128,38,Temperate Conifer Forests,5,Invertebrades
0.6129,38,Temperate Conifer Forests,5,Invertebrades
0.6131,3,Temperate Conifer Forests,5,Invertebrades
0.6132,2,Temperate Conifer Forests,5,Invertebrades
0.6133,10,Temperate Conifer Forests,5,Invertebrades
0.6137,13,Temperate Conifer Forests,5,Invertebrades
0.6139,7,Temperate Conifer Forests,5,Invertebrades
0.6141,7,Temperate Conifer Forests,5,Invertebrades
0.6142,163,Temperate Conifer Forests,5,Invertebrades
0.6144,2,Temperate Conifer Forests,5,Invertebrades
0.6145,16,Temperate Conifer Forests,5,Invertebrades
0.6146,20,Temperate Conifer Forests,5,Invertebrades
0.6147,1,Temperate Conifer Forests,5,Invertebrades
0.6148,7,Temperate Conifer Forests,5,Invertebrades
0.6149,27,Temperate Conifer Forests,5,Invertebrades
0.615,31,Temperate Conifer Forests,5,Invertebrades
0.6151,4,Temperate Conifer Forests,5,Invertebrades
0.6152,17,Temperate Conifer Forests,5,Invertebrades
0.6153,25,Temperate Conifer Forests,5,Invertebrades
0.6154,6,Temperate Conifer Forests,5,Invertebrades
0.6155,5,Temperate Conifer Forests,5,Invertebrades
0.6156,10,Temperate Conifer Forests,5,Invertebrades
0.6157,116,Temperate Conifer Forests,5,Invertebrades
0.6158,24,Temperate Conifer Forests,5,Invertebrades
0.6159,8,Temperate Conifer Forests,5,Invertebrades
0.6165,81,Temperate Conifer Forests,5,Invertebrades
0.6166,16,Temperate Conifer Forests,5,Invertebrades
0.6167,10,Temperate Conifer Forests,5,Invertebrades
0.6169,1,Temperate Conifer Forests,5,Invertebrades
0.617,25,Temperate Conifer Forests,5,Invertebrades
0.6172,40,Temperate Conifer Forests,5,Invertebrades
0.6173,4,Temperate Conifer Forests,5,Invertebrades
0.6174,29,Temperate Conifer Forests,5,Invertebrades
0.6175,9,Temperate Conifer Forests,5,Invertebrades
0.6178,2,Temperate Conifer Forests,5,Invertebrades
0.6179,5,Temperate Conifer Forests,5,Invertebrades
0.618,99,Temperate Conifer Forests,5,Invertebrades
0.6181,30,Temperate Conifer Forests,5,Invertebrades
0.6182,1,Temperate Conifer Forests,5,Invertebrades
0.6183,2,Temperate Conifer Forests,5,Invertebrades
0.6184,87,Temperate Conifer Forests,5,Invertebrades
0.6185,148,Temperate Conifer Forests,5,Invertebrades
0.6187,17,Temperate Conifer Forests,5,Invertebrades
0.6188,21,Temperate Conifer Forests,5,Invertebrades
0.6189,18,Temperate Conifer Forests,5,Invertebrades
0.619,5,Temperate Conifer Forests,5,Invertebrades
0.6192,7,Temperate Conifer Forests,5,Invertebrades
0.6193,17,Temperate Conifer Forests,5,Invertebrades
0.6194,31,Temperate Conifer Forests,5,Invertebrades
0.6195,90,Temperate Conifer Forests,5,Invertebrades
0.6197,13,Temperate Conifer Forests,5,Invertebrades
0.6198,23,Temperate Conifer Forests,5,Invertebrades
0.62,8,Temperate Conifer Forests,5,Invertebrades
0.6201,1,Temperate Conifer Forests,5,Invertebrades
0.6203,53,Temperate Conifer Forests,5,Invertebrades
0.6204,12,Temperate Conifer Forests,5,Invertebrades
0.6205,33,Temperate Conifer Forests,5,Invertebrades
0.6206,26,Temperate Conifer Forests,5,Invertebrades
0.6207,1,Temperate Conifer Forests,5,Invertebrades
0.6208,50,Temperate Conifer Forests,5,Invertebrades
0.6209,1,Temperate Conifer Forests,5,Invertebrades
0.621,1,Temperate Conifer Forests,5,Invertebrades
0.6211,8,Temperate Conifer Forests,5,Invertebrades
0.6212,1,Temperate Conifer Forests,5,Invertebrades
0.6213,87,Temperate Conifer Forests,5,Invertebrades
0.6214,31,Temperate Conifer Forests,5,Invertebrades
0.6215,7,Temperate Conifer Forests,5,Invertebrades
0.6216,41,Temperate Conifer Forests,5,Invertebrades
0.6217,18,Temperate Conifer Forests,5,Invertebrades
0.6218,2,Temperate Conifer Forests,5,Invertebrades
0.6219,19,Temperate Conifer Forests,5,Invertebrades
0.622,95,Temperate Conifer Forests,5,Invertebrades
0.6221,2,Temperate Conifer Forests,5,Invertebrades
0.6223,3,Temperate Conifer Forests,5,Invertebrades
0.6225,76,Temperate Conifer Forests,5,Invertebrades
0.6227,5,Temperate Conifer Forests,5,Invertebrades
0.6228,163,Temperate Conifer Forests,5,Invertebrades
0.6229,52,Temperate Conifer Forests,5,Invertebrades
0.623,48,Temperate Conifer Forests,5,Invertebrades
0.6232,45,Temperate Conifer Forests,5,Invertebrades
0.6233,2,Temperate Conifer Forests,5,Invertebrades
0.6234,50,Temperate Conifer Forests,5,Invertebrades
0.6236,57,Temperate Conifer Forests,5,Invertebrades
0.6237,5,Temperate Conifer Forests,5,Invertebrades
0.6238,1,Temperate Conifer Forests,5,Invertebrades
0.6239,3,Temperate Conifer Forests,5,Invertebrades
0.624,15,Temperate Conifer Forests,5,Invertebrades
0.6241,52,Temperate Conifer Forests,5,Invertebrades
0.6242,8,Temperate Conifer Forests,5,Invertebrades
0.6243,88,Temperate Conifer Forests,5,Invertebrades
0.6244,12,Temperate Conifer Forests,5,Invertebrades
0.6245,1,Temperate Conifer Forests,5,Invertebrades
0.6246,13,Temperate Conifer Forests,5,Invertebrades
0.6247,60,Temperate Conifer Forests,5,Invertebrades
0.6248,8,Temperate Conifer Forests,5,Invertebrades
0.6249,31,Temperate Conifer Forests,5,Invertebrades
0.625,16,Temperate Conifer Forests,5,Invertebrades
0.6251,17,Temperate Conifer Forests,5,Invertebrades
0.6252,88,Temperate Conifer Forests,5,Invertebrades
0.6253,19,Temperate Conifer Forests,5,Invertebrades
0.6254,2,Temperate Conifer Forests,5,Invertebrades
0.6255,46,Temperate Conifer Forests,5,Invertebrades
0.6256,7,Temperate Conifer Forests,5,Invertebrades
0.6257,1,Temperate Conifer Forests,5,Invertebrades
0.6258,1,Temperate Conifer Forests,5,Invertebrades
0.6259,46,Temperate Conifer Forests,5,Invertebrades
0.626,3,Temperate Conifer Forests,5,Invertebrades
0.6261,1,Temperate Conifer Forests,5,Invertebrades
0.6262,4,Temperate Conifer Forests,5,Invertebrades
0.6263,82,Temperate Conifer Forests,5,Invertebrades
0.6264,11,Temperate Conifer Forests,5,Invertebrades
0.6266,6,Temperate Conifer Forests,5,Invertebrades
0.6267,108,Temperate Conifer Forests,5,Invertebrades
0.6268,22,Temperate Conifer Forests,5,Invertebrades
0.6269,2,Temperate Conifer Forests,5,Invertebrades
0.627,4,Temperate Conifer Forests,5,Invertebrades
0.6272,24,Temperate Conifer Forests,5,Invertebrades
0.6273,3,Temperate Conifer Forests,5,Invertebrades
0.6274,34,Temperate Conifer Forests,5,Invertebrades
0.6275,66,Temperate Conifer Forests,5,Invertebrades
0.6278,37,Temperate Conifer Forests,5,Invertebrades
0.6279,16,Temperate Conifer Forests,5,Invertebrades
0.628,1,Temperate Conifer Forests,5,Invertebrades
0.6281,5,Temperate Conifer Forests,5,Invertebrades
0.6282,2,Temperate Conifer Forests,5,Invertebrades
0.6283,4,Temperate Conifer Forests,5,Invertebrades
0.6284,40,Temperate Conifer Forests,5,Invertebrades
0.6285,13,Temperate Conifer Forests,5,Invertebrades
0.6286,26,Temperate Conifer Forests,5,Invertebrades
0.6287,7,Temperate Conifer Forests,5,Invertebrades
0.6288,16,Temperate Conifer Forests,5,Invertebrades
0.6289,50,Temperate Conifer Forests,5,Invertebrades
0.629,29,Temperate Conifer Forests,5,Invertebrades
0.6292,7,Temperate Conifer Forests,5,Invertebrades
0.6293,68,Temperate Conifer Forests,5,Invertebrades
0.6294,84,Temperate Conifer Forests,5,Invertebrades
0.6295,3,Temperate Conifer Forests,5,Invertebrades
0.6296,1,Temperate Conifer Forests,5,Invertebrades
0.6297,4,Temperate Conifer Forests,5,Invertebrades
0.6298,6,Temperate Conifer Forests,5,Invertebrades
0.6299,3,Temperate Conifer Forests,5,Invertebrades
0.6301,2,Temperate Conifer Forests,5,Invertebrades
0.6302,6,Temperate Conifer Forests,5,Invertebrades
0.6308,3,Temperate Conifer Forests,5,Invertebrades
0.6309,7,Temperate Conifer Forests,5,Invertebrades
0.6311,1,Temperate Conifer Forests,5,Invertebrades
0.6312,9,Temperate Conifer Forests,5,Invertebrades
0.6314,3,Temperate Conifer Forests,5,Invertebrades
0.6315,8,Temperate Conifer Forests,5,Invertebrades
0.6316,30,Temperate Conifer Forests,5,Invertebrades
0.6317,28,Temperate Conifer Forests,5,Invertebrades
0.6318,4,Temperate Conifer Forests,5,Invertebrades
0.6319,11,Temperate Conifer Forests,5,Invertebrades
0.632,1,Temperate Conifer Forests,5,Invertebrades
0.6321,6,Temperate Conifer Forests,5,Invertebrades
0.6322,8,Temperate Conifer Forests,5,Invertebrades
0.6323,33,Temperate Conifer Forests,5,Invertebrades
0.6324,1,Temperate Conifer Forests,5,Invertebrades
0.6325,8,Temperate Conifer Forests,5,Invertebrades
0.6326,3,Temperate Conifer Forests,5,Invertebrades
0.6328,14,Temperate Conifer Forests,5,Invertebrades
0.6329,12,Temperate Conifer Forests,5,Invertebrades
0.6331,9,Temperate Conifer Forests,5,Invertebrades
0.6332,53,Temperate Conifer Forests,5,Invertebrades
0.6334,5,Temperate Conifer Forests,5,Invertebrades
0.6336,5,Temperate Conifer Forests,5,Invertebrades
0.6337,1,Temperate Conifer Forests,5,Invertebrades
0.6338,18,Temperate Conifer Forests,5,Invertebrades
0.6339,8,Temperate Conifer Forests,5,Invertebrades
0.6341,1,Temperate Conifer Forests,5,Invertebrades
0.6342,1,Temperate Conifer Forests,5,Invertebrades
0.6344,12,Temperate Conifer Forests,5,Invertebrades
0.6345,3,Temperate Conifer Forests,5,Invertebrades
0.6346,8,Temperate Conifer Forests,5,Invertebrades
0.6347,86,Temperate Conifer Forests,5,Invertebrades
0.6348,7,Temperate Conifer Forests,5,Invertebrades
0.6349,1,Temperate Conifer Forests,5,Invertebrades
0.635,3,Temperate Conifer Forests,5,Invertebrades
0.6351,32,Temperate Conifer Forests,5,Invertebrades
0.6352,4,Temperate Conifer Forests,5,Invertebrades
0.6353,2,Temperate Conifer Forests,5,Invertebrades
0.6355,2,Temperate Conifer Forests,5,Invertebrades
0.6357,9,Temperate Conifer Forests,5,Invertebrades
0.6358,109,Temperate Conifer Forests,5,Invertebrades
0.6359,35,Temperate Conifer Forests,5,Invertebrades
0.636,28,Temperate Conifer Forests,5,Invertebrades
0.6362,10,Temperate Conifer Forests,5,Invertebrades
0.6365,1,Temperate Conifer Forests,5,Invertebrades
0.6366,1,Temperate Conifer Forests,5,Invertebrades
0.6367,1,Temperate Conifer Forests,5,Invertebrades
0.6371,2,Temperate Conifer Forests,5,Invertebrades
0.6372,37,Temperate Conifer Forests,5,Invertebrades
0.6373,1,Temperate Conifer Forests,5,Invertebrades
0.6376,7,Temperate Conifer Forests,5,Invertebrades
0.6379,1,Temperate Conifer Forests,5,Invertebrades
0.6381,2,Temperate Conifer Forests,5,Invertebrades
0.6384,76,Temperate Conifer Forests,5,Invertebrades
0.6386,10,Temperate Conifer Forests,5,Invertebrades
0.6389,1,Temperate Conifer Forests,5,Invertebrades
0.639,2,Temperate Conifer Forests,5,Invertebrades
0.6391,2,Temperate Conifer Forests,5,Invertebrades
0.6392,18,Temperate Conifer Forests,5,Invertebrades
0.6393,1,Temperate Conifer Forests,5,Invertebrades
0.6394,1,Temperate Conifer Forests,5,Invertebrades
0.6395,1,Temperate Conifer Forests,5,Invertebrades
0.6398,1,Temperate Conifer Forests,5,Invertebrades
0.6399,8,Temperate Conifer Forests,5,Invertebrades
0.64,1,Temperate Conifer Forests,5,Invertebrades
0.6403,7,Temperate Conifer Forests,5,Invertebrades
0.6404,6,Temperate Conifer Forests,5,Invertebrades
0.6405,8,Temperate Conifer Forests,5,Invertebrades
0.6406,2,Temperate Conifer Forests,5,Invertebrades
0.6407,19,Temperate Conifer Forests,5,Invertebrades
0.6411,4,Temperate Conifer Forests,5,Invertebrades
0.6412,34072,Temperate Conifer Forests,5,Invertebrades
0.6415,3,Temperate Conifer Forests,5,Invertebrades
0.6417,482,Temperate Conifer Forests,5,Invertebrades
0.6418,6,Temperate Conifer Forests,5,Invertebrades
0.6419,1,Temperate Conifer Forests,5,Invertebrades
0.6421,83,Temperate Conifer Forests,5,Invertebrades
0.6422,63,Temperate Conifer Forests,5,Invertebrades
0.6423,36,Temperate Conifer Forests,5,Invertebrades
0.6424,4,Temperate Conifer Forests,5,Invertebrades
0.6425,31,Temperate Conifer Forests,5,Invertebrades
0.6427,5,Temperate Conifer Forests,5,Invertebrades
0.6429,1,Temperate Conifer Forests,5,Invertebrades
0.643,4,Temperate Conifer Forests,5,Invertebrades
0.6431,2,Temperate Conifer Forests,5,Invertebrades
0.6432,2,Temperate Conifer Forests,5,Invertebrades
0.6434,234,Temperate Conifer Forests,5,Invertebrades
0.644,3,Temperate Conifer Forests,5,Invertebrades
0.6441,5,Temperate Conifer Forests,5,Invertebrades
0.6443,1,Temperate Conifer Forests,5,Invertebrades
0.6446,6,Temperate Conifer Forests,5,Invertebrades
0.6449,3,Temperate Conifer Forests,5,Invertebrades
0.645,3,Temperate Conifer Forests,5,Invertebrades
0.6452,8,Temperate Conifer Forests,5,Invertebrades
0.6453,6206,Temperate Conifer Forests,5,Invertebrades
0.6454,2,Temperate Conifer Forests,5,Invertebrades
0.6455,2,Temperate Conifer Forests,5,Invertebrades
0.6457,196,Temperate Conifer Forests,5,Invertebrades
0.6458,316,Temperate Conifer Forests,5,Invertebrades
0.646,500,Temperate Conifer Forests,5,Invertebrades
0.6461,14,Temperate Conifer Forests,5,Invertebrades
0.6462,63,Temperate Conifer Forests,5,Invertebrades
0.6464,34,Temperate Conifer Forests,5,Invertebrades
0.6465,3211,Temperate Conifer Forests,5,Invertebrades
0.6466,54,Temperate Conifer Forests,5,Invertebrades
0.647,2,Temperate Conifer Forests,5,Invertebrades
0.6471,18,Temperate Conifer Forests,5,Invertebrades
0.6472,7,Temperate Conifer Forests,5,Invertebrades
0.6473,5,Temperate Conifer Forests,5,Invertebrades
0.6475,1,Temperate Conifer Forests,5,Invertebrades
0.6477,11,Temperate Conifer Forests,5,Invertebrades
0.6478,4,Temperate Conifer Forests,5,Invertebrades
0.6479,269,Temperate Conifer Forests,5,Invertebrades
0.6484,2,Temperate Conifer Forests,5,Invertebrades
0.6485,1,Temperate Conifer Forests,5,Invertebrades
0.6487,13,Temperate Conifer Forests,5,Invertebrades
0.649,75,Temperate Conifer Forests,5,Invertebrades
0.6491,123,Temperate Conifer Forests,5,Invertebrades
0.6492,113,Temperate Conifer Forests,5,Invertebrades
0.6495,4,Temperate Conifer Forests,5,Invertebrades
0.6496,19,Temperate Conifer Forests,5,Invertebrades
0.6497,22,Temperate Conifer Forests,5,Invertebrades
0.6498,12,Temperate Conifer Forests,5,Invertebrades
0.6499,7,Temperate Conifer Forests,5,Invertebrades
0.65,4,Temperate Conifer Forests,5,Invertebrades
0.6502,1,Temperate Conifer Forests,5,Invertebrades
0.6505,14,Temperate Conifer Forests,5,Invertebrades
0.6509,90,Temperate Conifer Forests,5,Invertebrades
0.6511,21,Temperate Conifer Forests,5,Invertebrades
0.6512,13,Temperate Conifer Forests,5,Invertebrades
0.6513,31,Temperate Conifer Forests,5,Invertebrades
0.6516,1,Temperate Conifer Forests,5,Invertebrades
0.6517,43,Temperate Conifer Forests,5,Invertebrades
0.6519,15,Temperate Conifer Forests,5,Invertebrades
0.652,2,Temperate Conifer Forests,5,Invertebrades
0.6522,1,Temperate Conifer Forests,5,Invertebrades
0.6523,22,Temperate Conifer Forests,5,Invertebrades
0.6528,8,Temperate Conifer Forests,5,Invertebrades
0.6529,9,Temperate Conifer Forests,5,Invertebrades
0.653,3,Temperate Conifer Forests,5,Invertebrades
0.6531,7,Temperate Conifer Forests,5,Invertebrades
0.6532,6,Temperate Conifer Forests,5,Invertebrades
0.6535,2,Temperate Conifer Forests,5,Invertebrades
0.6536,20,Temperate Conifer Forests,5,Invertebrades
0.6537,4,Temperate Conifer Forests,5,Invertebrades
0.6542,19,Temperate Conifer Forests,5,Invertebrades
0.6543,18,Temperate Conifer Forests,5,Invertebrades
0.6544,18,Temperate Conifer Forests,5,Invertebrades
0.6545,246,Temperate Conifer Forests,5,Invertebrades
0.6546,24,Temperate Conifer Forests,5,Invertebrades
0.6547,61,Temperate Conifer Forests,5,Invertebrades
0.655,4,Temperate Conifer Forests,5,Invertebrades
0.6551,363,Temperate Conifer Forests,5,Invertebrades
0.6553,169,Temperate Conifer Forests,5,Invertebrades
0.6554,28,Temperate Conifer Forests,5,Invertebrades
0.6556,1,Temperate Conifer Forests,5,Invertebrades
0.6558,134,Temperate Conifer Forests,5,Invertebrades
0.6559,1,Temperate Conifer Forests,5,Invertebrades
0.656,35,Temperate Conifer Forests,5,Invertebrades
0.6562,1,Temperate Conifer Forests,5,Invertebrades
0.6563,70,Temperate Conifer Forests,5,Invertebrades
0.6564,4,Temperate Conifer Forests,5,Invertebrades
0.6565,33,Temperate Conifer Forests,5,Invertebrades
0.6568,1,Temperate Conifer Forests,5,Invertebrades
0.657,383,Temperate Conifer Forests,5,Invertebrades
0.6571,34,Temperate Conifer Forests,5,Invertebrades
0.6572,1,Temperate Conifer Forests,5,Invertebrades
0.6573,2,Temperate Conifer Forests,5,Invertebrades
0.6574,23,Temperate Conifer Forests,5,Invertebrades
0.6575,17,Temperate Conifer Forests,5,Invertebrades
0.6576,10,Temperate Conifer Forests,5,Invertebrades
0.6577,8,Temperate Conifer Forests,5,Invertebrades
0.6578,2,Temperate Conifer Forests,5,Invertebrades
0.6579,1,Temperate Conifer Forests,5,Invertebrades
0.658,23,Temperate Conifer Forests,5,Invertebrades
0.6581,14,Temperate Conifer Forests,5,Invertebrades
0.6582,9,Temperate Conifer Forests,5,Invertebrades
0.6584,385,Temperate Conifer Forests,5,Invertebrades
0.6586,5,Temperate Conifer Forests,5,Invertebrades
0.6587,69,Temperate Conifer Forests,5,Invertebrades
0.6588,1,Temperate Conifer Forests,5,Invertebrades
0.6589,40,Temperate Conifer Forests,5,Invertebrades
0.6591,130,Temperate Conifer Forests,5,Invertebrades
0.6592,304,Temperate Conifer Forests,5,Invertebrades
0.6593,29,Temperate Conifer Forests,5,Invertebrades
0.6594,14,Temperate Conifer Forests,5,Invertebrades
0.6595,60,Temperate Conifer Forests,5,Invertebrades
0.6596,5,Temperate Conifer Forests,5,Invertebrades
0.6597,29,Temperate Conifer Forests,5,Invertebrades
0.6599,45,Temperate Conifer Forests,5,Invertebrades
0.66,129,Temperate Conifer Forests,5,Invertebrades
0.6601,51,Temperate Conifer Forests,5,Invertebrades
0.6602,15,Temperate Conifer Forests,5,Invertebrades
0.6603,2551,Temperate Conifer Forests,5,Invertebrades
0.6604,2,Temperate Conifer Forests,5,Invertebrades
0.6605,32,Temperate Conifer Forests,5,Invertebrades
0.6606,26,Temperate Conifer Forests,5,Invertebrades
0.6608,12,Temperate Conifer Forests,5,Invertebrades
0.661,7,Temperate Conifer Forests,5,Invertebrades
0.6611,2,Temperate Conifer Forests,5,Invertebrades
0.6612,2,Temperate Conifer Forests,5,Invertebrades
0.6613,198,Temperate Conifer Forests,5,Invertebrades
0.6614,2,Temperate Conifer Forests,5,Invertebrades
0.6615,2,Temperate Conifer Forests,5,Invertebrades
0.6616,3,Temperate Conifer Forests,5,Invertebrades
0.6617,187,Temperate Conifer Forests,5,Invertebrades
0.6618,112,Temperate Conifer Forests,5,Invertebrades
0.662,6,Temperate Conifer Forests,5,Invertebrades
0.6622,1,Temperate Conifer Forests,5,Invertebrades
0.6623,3,Temperate Conifer Forests,5,Invertebrades
0.6626,8,Temperate Conifer Forests,5,Invertebrades
0.6627,3315,Temperate Conifer Forests,5,Invertebrades
0.6628,743,Temperate Conifer Forests,5,Invertebrades
0.6629,927,Temperate Conifer Forests,5,Invertebrades
0.663,9,Temperate Conifer Forests,5,Invertebrades
0.6631,7,Temperate Conifer Forests,5,Invertebrades
0.6634,4,Temperate Conifer Forests,5,Invertebrades
0.6638,5,Temperate Conifer Forests,5,Invertebrades
0.664,3,Temperate Conifer Forests,5,Invertebrades
0.6641,3,Temperate Conifer Forests,5,Invertebrades
0.6642,5,Temperate Conifer Forests,5,Invertebrades
0.6643,1,Temperate Conifer Forests,5,Invertebrades
0.6645,3,Temperate Conifer Forests,5,Invertebrades
0.6647,5,Temperate Conifer Forests,5,Invertebrades
0.6652,1,Temperate Conifer Forests,5,Invertebrades
0.6658,9,Temperate Conifer Forests,5,Invertebrades
0.6659,249,Temperate Conifer Forests,5,Invertebrades
0.6662,1,Temperate Conifer Forests,5,Invertebrades
